Amount,Class,Hour
3.67,0,21.0
130.8,0,21.0
1.29,0,21.0
25.6,0,21.0
80.0,0,21.0
52.21,0,21.0
40.2,0,21.0
43.94,0,21.0
9.99,0,21.0
3.95,0,21.0
33.3,0,21.0
209.93,0,21.0
275.0,0,21.0
0.92,0,21.0
30.0,0,21.0
5.99,0,21.0
52.93,0,21.0
25.74,0,21.0
128.0,0,21.0
3.87,0,21.0
30.15,0,21.0
33.0,0,21.0
8.0,0,21.0
2.69,0,21.0
351.02,0,21.0
1.0,0,21.0
19.66,0,21.0
75.29,0,21.0
10.98,0,21.0
14.0,0,21.0
23.24,0,21.0
110.0,0,21.0
1.5,0,21.0
5.68,0,21.0
2.99,0,21.0
89.99,0,21.0
31.87,0,21.0
63.48,0,21.0
352.0,0,21.0
0.76,0,21.0
103.0,0,21.0
34.95,0,21.0
43.89,0,21.0
93.9,0,21.0
5.64,0,21.0
238.8,0,21.0
17.4,0,21.0
1115.47,0,21.0
20.0,0,21.0
613.78,0,21.0
24.75,0,21.0
50.0,0,21.0
26.86,0,21.0
123.3,0,21.0
25.62,0,21.0
0.99,0,21.0
11.97,0,21.0
1.7,0,21.0
23.98,0,21.0
107.42,0,21.0
0.76,0,21.0
0.89,0,21.0
79.54,0,21.0
198.0,0,21.0
0.76,0,21.0
144.0,0,21.0
0.89,0,21.0
32.44,0,21.0
67.7,0,21.0
22.0,0,21.0
76.0,0,21.0
27.52,0,21.0
26.89,0,21.0
1.98,0,21.0
20.11,0,21.0
15.0,0,21.0
35.85,0,21.0
21.76,0,21.0
1.98,0,21.0
21.0,0,21.0
12.52,0,21.0
14.99,0,21.0
8.99,0,21.0
24.75,0,21.0
0.99,0,21.0
2.0,0,21.0
8.15,0,21.0
22.99,0,21.0
0.89,0,21.0
20.8,0,21.0
2.49,0,21.0
1763.07,0,21.0
12.1,0,21.0
60.0,0,21.0
6.93,0,21.0
1.0,0,21.0
0.99,0,21.0
287.52,0,21.0
268.47,0,21.0
1.0,0,21.0
134.21,0,21.0
89.0,0,21.0
40.0,0,21.0
9.99,0,21.0
68.48,0,21.0
1.98,0,21.0
114.2,0,21.0
20.0,0,21.0
6.95,0,21.0
11.5,0,21.0
8.03,0,21.0
1.0,0,21.0
0.76,0,21.0
40.43,0,21.0
75.54,0,21.0
40.85,0,21.0
21.0,0,21.0
150.0,0,21.0
56.0,0,21.0
80.87,0,21.0
370.0,0,21.0
1.98,0,21.0
73.88,0,21.0
3.13,0,21.0
150.0,0,21.0
36.18,0,21.0
3.84,0,21.0
154.5,0,21.0
200.0,0,21.0
1.29,0,21.0
25.9,0,21.0
2.67,0,21.0
0.0,0,21.0
17.99,0,21.0
0.76,0,21.0
181.37,0,21.0
1.0,0,21.0
299.59,0,21.0
39.87,0,21.0
11.08,0,21.0
0.12,0,21.0
1.5,0,21.0
0.89,0,21.0
27.0,0,21.0
16.65,0,21.0
41.99,0,21.0
74.91,0,21.0
42.46,0,21.0
18.85,0,21.0
0.23,0,21.0
27.49,0,21.0
7.03,0,21.0
45.42,0,21.0
799.66,0,21.0
125.9,0,21.0
110.5,0,21.0
2616.0,0,21.0
8.72,0,21.0
11.5,0,21.0
106.0,0,21.0
3.03,0,21.0
9.75,0,21.0
5.24,0,21.0
140.0,0,21.0
17.31,0,21.0
33.03,0,21.0
39.0,0,21.0
129.0,0,21.0
33.03,0,21.0
45.5,0,21.0
71.75,0,21.0
14.1,0,21.0
1.0,0,21.0
50.95,0,21.0
2.0,0,21.0
18.99,0,21.0
0.89,0,21.0
781.85,0,21.0
1.5,0,21.0
0.89,0,21.0
2.31,0,21.0
4.9,0,21.0
0.89,0,21.0
5.99,0,21.0
19.83,0,21.0
380.0,0,21.0
123.93,0,21.0
93.8,0,21.0
2.49,0,21.0
104.53,0,21.0
1.29,0,21.0
150.0,0,21.0
804.9,0,21.0
39.99,0,21.0
0.99,0,21.0
5.99,0,21.0
55.43,0,21.0
3.27,0,21.0
1.79,0,21.0
63.8,0,21.0
16.44,0,21.0
123.23,0,21.0
1.0,0,21.0
1.29,0,21.0
40.55,0,21.0
322.8,0,21.0
9.99,0,21.0
10.0,0,21.0
35.98,0,21.0
1.0,0,21.0
223.95,0,21.0
5.75,0,21.0
68.6,0,21.0
37.5,0,21.0
56.59,0,21.0
44.18,0,21.0
4.99,0,21.0
1.0,0,21.0
393.67,0,21.0
64.0,0,21.0
1.23,0,21.0
20.95,0,21.0
47.19,0,21.0
200.0,0,21.0
0.89,0,21.0
38.5,0,21.0
42.95,0,21.0
7.96,0,21.0
708.95,0,21.0
4.0,0,21.0
30.0,0,21.0
0.99,0,21.0
116.0,0,21.0
1.0,0,21.0
1.0,0,21.0
1.79,0,21.0
105.23,0,21.0
23.0,0,21.0
15.0,0,21.0
0.76,0,21.0
2.99,0,21.0
1.0,0,21.0
48.5,0,21.0
1.0,0,21.0
9.98,0,21.0
59.7,0,21.0
15.0,0,21.0
248.54,0,21.0
0.68,0,21.0
9.99,0,21.0
6.9,0,21.0
2.93,0,21.0
9.99,0,21.0
246.17,0,21.0
305.35,0,21.0
17.5,0,21.0
3.06,0,21.0
2.49,0,21.0
19.99,0,21.0
48.97,0,21.0
488.14,0,21.0
1.98,0,21.0
68.05,0,21.0
30.0,0,21.0
1.79,0,21.0
30.0,0,21.0
28.37,0,21.0
68.8,0,21.0
1.29,0,21.0
0.99,0,21.0
5.0,0,21.0
22.97,0,21.0
0.89,0,21.0
3.54,0,21.0
13.99,0,21.0
16.81,0,21.0
30.78,0,21.0
1.29,0,21.0
1095.97,0,21.0
2947.08,0,21.0
10.0,0,21.0
1.0,0,21.0
32.25,0,21.0
132.9,0,21.0
6.99,0,21.0
0.76,0,21.0
578.95,0,21.0
19.95,0,21.0
1.18,0,21.0
77.03,0,21.0
12.99,0,21.0
30.0,0,21.0
113.49,0,21.0
29.95,0,21.0
3.59,0,21.0
9.95,0,21.0
16.6,0,21.0
2.99,0,21.0
4.49,0,21.0
145.2,0,21.0
33.6,0,21.0
50.33,0,21.0
64.0,0,21.0
99.0,0,21.0
189.0,0,21.0
23.98,0,21.0
141.19,0,21.0
9.99,0,21.0
9.99,0,21.0
19.99,0,21.0
23.29,0,21.0
150.0,0,21.0
445.22,0,21.0
1.0,0,21.0
55.76,0,21.0
65.0,0,21.0
109.98,0,21.0
11.99,0,21.0
44.48,0,21.0
7.93,0,21.0
38.25,0,21.0
15.48,0,21.0
0.0,0,21.0
1.0,0,21.0
60.35,0,21.0
7.84,0,21.0
120.0,0,21.0
6.39,0,21.0
144.0,0,21.0
144.8,0,21.0
28.34,0,21.0
45.0,0,21.0
0.76,0,21.0
184.4,0,21.0
8.98,0,21.0
4.0,0,21.0
87.11,0,21.0
1.29,0,21.0
59.8,0,21.0
7.48,0,21.0
1.0,0,21.0
227.8,0,21.0
158.0,0,21.0
144.0,0,21.0
150.0,0,21.0
8.99,0,21.0
4.49,0,21.0
1.29,0,21.0
3.56,0,21.0
44.99,0,21.0
5.99,0,21.0
38.44,0,21.0
1.54,0,21.0
521.79,0,21.0
8.98,0,21.0
53.65,0,21.0
28.81,0,21.0
11.52,0,21.0
12.99,0,21.0
3.49,0,21.0
88.98,0,21.0
1.0,0,21.0
5.64,0,21.0
93.6,0,21.0
15.13,0,21.0
0.89,0,21.0
941.47,0,21.0
1.29,0,21.0
7.61,0,21.0
36.54,0,21.0
5.94,0,21.0
1.0,0,21.0
170.37,0,21.0
10.11,0,21.0
23.04,0,21.0
36.0,0,21.0
1.0,0,21.0
66.85,0,21.0
139.95,0,21.0
1.0,0,21.0
2.58,0,21.0
67.95,0,21.0
330.0,0,21.0
25.7,0,21.0
299.96,0,21.0
364.5,0,21.0
151.0,0,21.0
15.0,0,21.0
9.49,0,21.0
100.0,0,21.0
111.21,0,21.0
12.31,0,21.0
50.0,0,21.0
85.25,0,21.0
8.98,0,21.0
131.88,0,21.0
153.34,0,21.0
270.0,0,21.0
226.99,0,21.0
1.29,0,21.0
1.0,0,21.0
1122.11,0,21.0
2.99,0,21.0
22.4,0,21.0
514.99,0,21.0
19.94,0,21.0
111.0,0,21.0
180.0,0,21.0
9.99,0,21.0
1.98,0,21.0
12.99,0,21.0
0.0,0,21.0
35.4,0,21.0
0.92,0,21.0
8.58,0,21.0
94.5,0,21.0
12.36,0,21.0
67.16,0,21.0
8.73,0,21.0
8.99,0,21.0
96.0,0,21.0
31.95,0,21.0
9.72,0,21.0
1.98,0,21.0
2.69,0,21.0
46.9,0,21.0
28.0,0,21.0
0.89,0,21.0
230.0,0,21.0
2.5,0,21.0
66.3,0,21.0
66.3,0,21.0
21.95,0,21.0
21.95,0,21.0
39.32,0,21.0
36.0,0,21.0
28.0,0,21.0
9.95,0,21.0
1.79,0,21.0
3.0,0,21.0
2.99,0,21.0
44.97,0,21.0
20.0,0,21.0
32.99,0,21.0
3.99,0,21.0
60.0,0,21.0
94.75,0,21.0
56.4,0,21.0
1.0,0,21.0
18.99,0,21.0
2.69,0,21.0
61.66,0,21.0
15.0,0,21.0
9.51,0,21.0
59.96,0,21.0
13.76,0,21.0
9.98,0,21.0
13.37,0,21.0
127.48,0,21.0
10.99,0,21.0
69.9,0,21.0
32.38,0,21.0
5.32,0,21.0
34.9,0,21.0
0.76,0,21.0
5.49,0,21.0
17.5,0,21.0
178.0,0,21.0
12.31,0,21.0
0.76,0,21.0
4.99,0,21.0
10.98,0,21.0
16.01,0,21.0
1.98,0,21.0
1.29,0,21.0
15.0,0,21.0
42.73,0,21.0
14.98,0,21.0
32.0,0,21.0
0.89,0,21.0
69.9,0,21.0
34.99,0,21.0
104.45,0,21.0
75.0,0,21.0
8.98,0,21.0
32.6,0,21.0
121.38,0,21.0
15.21,0,21.0
10.65,0,21.0
40.0,0,21.0
335.0,0,21.0
4.02,0,21.0
7.14,0,21.0
26.74,0,21.0
20.42,0,21.0
140.9,0,21.0
1.98,0,21.0
89.99,0,21.0
290.0,0,21.0
51.76,0,21.0
42.42,0,21.0
105.66,0,21.0
12.64,0,21.0
29.99,0,21.0
777.66,0,21.0
29.98,0,21.0
1.0,0,21.0
415.0,0,21.0
17.55,0,21.0
32.13,0,21.0
9.99,0,21.0
9.98,0,21.0
13.65,0,21.0
49.95,0,21.0
1.29,0,21.0
25.0,0,21.0
97.0,0,21.0
49.99,0,21.0
36.1,0,21.0
1.79,0,21.0
66.67,0,21.0
1.0,0,21.0
7.18,0,21.0
91.82,0,21.0
35.82,0,21.0
42.5,0,21.0
19.95,0,21.0
10.87,0,21.0
79.0,0,21.0
0.89,0,21.0
210.31,0,21.0
30.0,0,21.0
29.0,0,21.0
0.99,0,21.0
0.99,0,21.0
183.0,0,21.0
167.0,0,21.0
22.97,0,21.0
54.48,0,21.0
23.16,0,21.0
9.67,0,21.0
29.95,0,21.0
102.38,0,21.0
128.0,0,21.0
30.54,0,21.0
44.95,0,21.0
270.29,0,21.0
6.16,0,21.0
59.99,0,21.0
106.04,0,21.0
2.58,0,21.0
296.0,0,21.0
4.49,0,21.0
1.98,0,21.0
0.01,0,21.0
6.3,0,21.0
78.0,0,21.0
5.1,0,21.0
42.81,0,21.0
21.15,0,21.0
1.98,0,21.0
2.0,0,21.0
1.0,0,21.0
329.13,0,21.0
149.99,0,21.0
12.99,0,21.0
10.44,0,21.0
21.91,0,21.0
2.28,0,21.0
42.81,0,21.0
25.9,0,21.0
36.23,0,21.0
125.0,0,21.0
49.0,0,21.0
29.8,0,21.0
155.83,0,21.0
111.5,0,21.0
159.0,0,21.0
17.99,0,21.0
0.69,0,21.0
0.12,0,21.0
0.89,0,21.0
17.99,0,21.0
18.56,0,21.0
18.93,0,21.0
34.0,0,21.0
517.9,0,21.0
1.98,0,21.0
34.66,0,21.0
18.28,0,21.0
67.5,0,21.0
30.0,0,21.0
3.99,0,21.0
49.0,0,21.0
48.94,0,21.0
3.5,0,21.0
26.65,0,21.0
1.0,0,21.0
14.31,0,21.0
154.99,0,21.0
131.46,0,21.0
28.78,0,21.0
7.72,0,21.0
15.0,0,21.0
0.89,0,21.0
1.0,0,21.0
7.99,0,21.0
76.68,0,21.0
34.23,0,21.0
1.5,0,21.0
0.99,0,21.0
2.28,0,21.0
23.97,0,21.0
125.02,0,21.0
57.63,0,21.0
19.25,0,21.0
8.99,0,21.0
1.79,0,21.0
42.43,0,21.0
710.25,0,21.0
0.37,0,21.0
26.15,0,21.0
113.12,0,21.0
12.58,0,21.0
5.49,0,21.0
8.04,0,21.0
60.0,0,21.0
34.62,0,21.0
13.28,0,21.0
79.5,0,21.0
11.5,0,21.0
44.3,0,21.0
21.0,0,21.0
65.0,0,21.0
1.46,0,21.0
8.97,0,21.0
10.98,0,21.0
1.98,0,21.0
1.99,0,21.0
1.79,0,21.0
17.99,0,21.0
1.0,0,21.0
0.89,0,21.0
1.79,0,21.0
2.49,0,21.0
10.2,0,21.0
239.0,0,21.0
143.67,0,21.0
14.49,0,21.0
11.68,0,21.0
20.0,0,21.0
0.89,0,21.0
45.0,0,21.0
24.0,0,21.0
119.4,0,21.0
25.0,0,21.0
100.0,0,21.0
34.25,0,21.0
9.46,0,21.0
150.0,0,21.0
27.53,0,21.0
33.0,0,21.0
190.0,0,21.0
1.98,0,21.0
16.6,0,21.0
37.33,0,21.0
1.29,0,21.0
12.97,0,21.0
192.61,0,21.0
3.9,0,21.0
20.94,0,21.0
136.0,0,21.0
22.0,0,21.0
134.56,0,21.0
1865.0,0,21.0
112.73,0,21.0
15.28,0,21.0
2.26,0,21.0
75.0,0,21.0
0.77,0,21.0
23.48,0,21.0
17.49,0,21.0
13.28,0,21.0
49.99,0,21.0
0.76,0,21.0
11.5,0,21.0
15.7,0,21.0
9.84,0,21.0
1.0,0,21.0
10.0,0,21.0
82.5,0,21.0
51.96,0,21.0
15.0,0,21.0
299.0,0,21.0
1.0,0,21.0
1.98,0,21.0
28.97,0,21.0
1.0,0,21.0
67.91,0,21.0
3.58,0,21.0
17.8,0,21.0
74.48,0,21.0
10.0,0,21.0
1.98,0,21.0
121.9,0,21.0
37.61,0,21.0
50.0,0,21.0
45.0,0,21.0
9.95,0,21.0
37.1,0,21.0
2.85,0,21.0
9.99,0,21.0
209.38,0,21.0
259.34,0,21.0
0.89,0,21.0
8.99,0,21.0
2.0,0,21.0
4.49,0,21.0
0.89,0,21.0
50.0,0,21.0
172.72,0,21.0
1.79,0,21.0
30.99,0,21.0
5.89,0,21.0
40.0,0,21.0
29.44,0,21.0
54.46,0,21.0
44.95,0,21.0
677.56,0,21.0
30.0,0,21.0
2.69,0,21.0
53.63,0,21.0
1.98,0,21.0
9.99,0,21.0
119.5,0,21.0
40.0,0,21.0
19.17,0,21.0
9.99,0,21.0
1.98,0,21.0
210.0,0,21.0
262.0,0,21.0
140.0,0,21.0
3.79,0,21.0
159.0,0,21.0
711.0,0,21.0
143.8,0,21.0
18.6,0,21.0
20.86,0,21.0
3.59,0,21.0
4.79,0,21.0
1.99,0,21.0
136.18,0,21.0
39.95,0,21.0
0.89,0,21.0
8.4,0,21.0
1499.92,0,21.0
219.32,0,21.0
248.0,0,21.0
2.69,0,21.0
45.0,0,21.0
45.36,0,21.0
293.28,0,21.0
4.99,0,21.0
2.5,0,21.0
12.31,0,21.0
4.49,0,21.0
69.0,0,21.0
398.7,0,21.0
25.35,0,21.0
21.85,0,21.0
90.96,0,21.0
49.55,0,21.0
7.0,0,21.0
9.9,0,21.0
19.94,0,21.0
60.85,0,21.0
27.48,0,21.0
24.99,0,21.0
20.1,0,21.0
18.72,0,21.0
54.23,0,21.0
81.5,0,21.0
2.68,0,21.0
12.31,0,21.0
281.47,0,21.0
82.99,0,21.0
9.99,0,21.0
16.94,0,21.0
86.18,0,21.0
107.0,0,21.0
1.0,0,21.0
0.99,0,21.0
3.56,0,21.0
53.98,0,21.0
0.89,0,21.0
0.99,0,21.0
45.46,0,21.0
7.14,0,21.0
661.0,0,21.0
13.95,0,21.0
1.0,0,21.0
99.0,0,21.0
195.23,0,21.0
30.0,0,21.0
3.99,0,21.0
68.0,0,21.0
6.11,0,21.0
34.52,0,21.0
20.6,0,21.0
1.0,0,21.0
28.71,0,21.0
662.78,0,21.0
23.66,0,21.0
2.49,0,21.0
1078.0,0,21.0
56.58,0,21.0
3.78,0,21.0
1.0,0,21.0
11.5,0,21.0
21.65,0,21.0
1.29,0,21.0
17.57,0,21.0
139.4,0,21.0
2.28,0,21.0
9.99,0,21.0
6.99,0,21.0
30.36,0,21.0
25.2,0,21.0
167.65,0,21.0
49.96,0,21.0
1.79,0,21.0
5.36,0,21.0
49.0,0,21.0
35.9,0,21.0
14.94,0,21.0
109.98,0,21.0
1.98,0,21.0
16.65,0,21.0
130.2,0,21.0
0.89,0,21.0
40.4,0,21.0
2500.0,0,21.0
154.55,0,21.0
255.3,0,21.0
1.98,0,21.0
3.94,0,21.0
203.0,0,21.0
47.47,0,21.0
644.0,0,21.0
333.0,0,21.0
25.0,0,21.0
19.95,0,21.0
22.8,0,21.0
79.0,0,21.0
114.1,0,21.0
55.82,0,21.0
1532.38,0,21.0
28.97,0,21.0
45.89,0,21.0
9.83,0,21.0
73.43,0,21.0
15.13,0,21.0
75.31,0,21.0
35.9,0,21.0
113.49,0,21.0
35.95,0,21.0
20.38,0,21.0
1.15,0,21.0
76.5,0,21.0
2.3,0,21.0
49.98,0,21.0
44.28,0,21.0
2.28,0,21.0
193.48,0,21.0
29.99,0,21.0
14.0,0,21.0
0.0,0,21.0
0.99,0,21.0
20.0,0,21.0
175.4,0,21.0
0.76,0,21.0
1.29,0,21.0
1.0,0,21.0
64.0,0,21.0
72.0,0,21.0
50.9,0,21.0
0.89,0,21.0
61.91,0,21.0
9.99,0,21.0
79.94,0,21.0
1729.79,0,21.0
12.17,0,21.0
20.0,0,21.0
121.4,0,21.0
27.04,0,21.0
19.66,0,21.0
1127.04,0,21.0
1.0,0,21.0
29.95,0,21.0
42.9,0,21.0
16.1,0,21.0
88.0,0,21.0
4.41,0,21.0
158.0,0,21.0
24.22,0,21.0
214.0,0,21.0
277.0,0,21.0
7.69,0,21.0
23.0,0,21.0
119.0,0,21.0
39.0,0,21.0
16.0,0,21.0
42.81,0,21.0
0.89,0,21.0
34.56,0,21.0
14.56,0,21.0
94.99,0,21.0
2.4,0,21.0
74.16,0,21.0
35.97,0,21.0
25.35,0,21.0
5.99,0,21.0
17.4,0,21.0
1.0,0,21.0
10.65,0,21.0
54.26,0,21.0
269.38,0,21.0
16.0,0,21.0
8.99,0,21.0
359.96,0,21.0
30.0,0,21.0
2.99,0,21.0
0.89,0,21.0
42.0,0,21.0
25.91,0,21.0
74.5,0,21.0
40.95,0,21.0
1.0,0,21.0
64.99,0,21.0
7.49,0,21.0
2.22,0,21.0
14.99,0,21.0
129.99,0,21.0
29.56,0,21.0
79.0,0,21.0
22.5,0,21.0
20.0,0,21.0
0.85,0,21.0
0.0,0,21.0
3.27,0,21.0
1.53,0,21.0
189.9,0,21.0
3.78,0,21.0
1.0,0,21.0
1.79,0,21.0
0.89,0,21.0
1.0,0,21.0
0.76,0,21.0
9.99,0,21.0
4.99,0,21.0
245.0,0,21.0
116.97,0,21.0
19.73,0,21.0
45.8,0,21.0
365.8,0,21.0
40.67,0,21.0
9.8,0,21.0
20.0,0,21.0
24.95,0,21.0
132.0,0,21.0
18.92,0,21.0
24.99,0,21.0
9.12,0,21.0
38.03,0,21.0
39.32,0,21.0
4.99,0,21.0
38.42,0,21.0
60.0,0,21.0
18.4,0,21.0
2.99,0,21.0
218.0,0,21.0
2.28,0,21.0
15.21,0,21.0
1.69,0,21.0
50.0,0,21.0
10.58,0,21.0
573.33,0,21.0
1.0,0,21.0
118.52,0,21.0
0.0,0,21.0
93.82,0,21.0
23.75,0,21.0
1387.2,0,21.0
40.0,0,21.0
30.0,0,21.0
1.81,0,21.0
8.62,0,21.0
17.24,0,21.0
59.13,0,21.0
138.38,0,21.0
33.29,0,21.0
85.25,0,21.0
13.63,0,21.0
31.1,0,21.0
264.9,0,21.0
100.0,0,21.0
18.56,0,21.0
177.43,0,21.0
116.63,0,21.0
17.99,0,21.0
4.99,0,21.0
12.2,0,21.0
79.0,0,21.0
79.99,0,21.0
92.25,0,21.0
9.99,0,21.0
1.0,0,21.0
21.99,0,21.0
50.0,0,21.0
8.94,0,21.0
1.98,0,21.0
49.67,0,21.0
46.91,0,21.0
10.5,0,21.0
18.0,0,21.0
106.56,0,21.0
285.8,0,21.0
924.27,0,21.0
1.46,0,21.0
63.9,0,21.0
138.7,0,21.0
1.98,0,21.0
24.95,0,21.0
0.77,0,21.0
10.59,0,21.0
44.99,0,21.0
124.0,0,21.0
285.34,0,21.0
14.0,0,21.0
10.0,0,21.0
40.0,0,21.0
23.0,0,21.0
15.0,0,21.0
1.79,0,21.0
106.57,0,21.0
0.0,0,21.0
19.95,0,21.0
50.0,0,21.0
49.4,0,21.0
49.9,0,21.0
25.47,0,21.0
1.0,0,21.0
89.68,0,21.0
89.99,0,21.0
0.89,0,21.0
18.42,0,21.0
102.0,0,21.0
0.89,0,21.0
146.0,0,21.0
77.5,0,21.0
2.69,0,21.0
113.0,0,21.0
9.99,0,21.0
1.9,0,21.0
94.37,0,21.0
68.0,0,21.0
160.0,0,21.0
15.0,0,21.0
1.0,0,21.0
16.44,0,21.0
6.89,0,21.0
28.75,0,21.0
308.0,0,21.0
127.85,0,21.0
1.79,0,21.0
1.0,0,21.0
36.6,0,21.0
378.0,0,21.0
157.24,0,21.0
0.99,0,21.0
10.0,0,21.0
10.0,0,21.0
171.0,0,21.0
246.8,0,21.0
11.72,0,21.0
19.12,0,21.0
39.8,0,21.0
44.9,0,21.0
8.0,0,21.0
46.86,0,21.0
16.94,0,21.0
100.0,0,21.0
238.95,0,21.0
18.17,0,21.0
1.0,0,21.0
0.12,0,21.0
1.98,0,21.0
75.0,0,21.0
74.9,0,21.0
1.79,0,21.0
9.99,0,21.0
9.99,0,21.0
9.12,0,21.0
0.79,0,21.0
0.76,0,21.0
10.74,0,21.0
54.19,0,21.0
1.0,0,21.0
86.87,0,21.0
1.99,0,21.0
21.1,0,21.0
244.0,0,21.0
1.0,0,21.0
17.07,0,21.0
28.45,0,21.0
1.98,0,21.0
78.64,0,21.0
0.89,0,21.0
386.4,0,21.0
22.9,0,21.0
0.89,0,21.0
6.24,0,21.0
3.78,0,21.0
32.05,0,21.0
25.0,0,21.0
62.1,0,21.0
7.57,0,21.0
0.76,0,21.0
5.6,0,21.0
18.4,0,21.0
23.53,0,21.0
29.63,0,21.0
1.98,0,21.0
10.99,0,21.0
1.88,0,21.0
121.9,0,21.0
10.23,0,21.0
169.0,0,21.0
9.99,0,21.0
34.95,0,21.0
0.89,0,21.0
11.6,0,21.0
88.02,0,21.0
42.9,0,21.0
0.79,0,21.0
12.16,0,21.0
2.3,0,21.0
4.17,0,21.0
1.0,0,21.0
4.99,0,21.0
2.0,0,21.0
125.0,0,21.0
19.49,0,21.0
61.16,0,21.0
38.95,0,21.0
781.28,0,21.0
33.24,0,21.0
10.0,0,21.0
2.37,0,21.0
0.76,0,21.0
29.95,0,21.0
1.79,0,21.0
2.28,0,21.0
0.76,0,21.0
76.0,0,21.0
74.73,0,21.0
0.76,0,21.0
10.0,0,21.0
1.0,0,21.0
0.89,0,21.0
25.35,0,21.0
69.0,0,21.0
14.48,0,21.0
163.16,0,21.0
4.35,0,21.0
16.47,0,21.0
0.76,0,21.0
120.0,0,21.0
44.85,0,21.0
109.98,0,21.0
11.5,0,21.0
45.95,0,21.0
70.0,0,21.0
42.81,0,21.0
8.99,0,21.0
28.75,0,21.0
25.0,0,21.0
57.97,0,21.0
50.35,0,21.0
1.0,0,21.0
129.95,0,21.0
29.95,0,21.0
9.93,0,21.0
44.9,0,21.0
19.99,0,21.0
11.5,0,21.0
49.4,0,21.0
33.9,0,21.0
24.15,0,21.0
20.0,0,21.0
40.3,0,21.0
59.9,0,21.0
169.31,0,21.0
70.37,0,21.0
79.0,0,21.0
28.19,0,21.0
11.35,0,21.0
34.99,0,21.0
75.0,0,21.0
1.78,0,21.0
339.56,0,21.0
14.99,0,21.0
90.0,0,21.0
3.99,0,21.0
38.42,0,21.0
351.24,0,21.0
2.13,0,21.0
69.99,0,21.0
4.49,0,21.0
37.07,0,21.0
1050.82,0,21.0
1.0,0,21.0
8.98,0,21.0
17.99,0,21.0
24.99,0,21.0
237.55,0,21.0
19.73,0,21.0
41.13,0,21.0
1.79,0,21.0
144.0,0,21.0
12.0,0,21.0
61.85,0,21.0
12.99,0,21.0
17.99,0,21.0
50.0,0,21.0
183.45,0,21.0
4.15,0,21.0
60.85,0,21.0
1.0,0,21.0
3.8,0,21.0
1.0,0,21.0
45.4,0,21.0
89.0,0,21.0
12.95,0,21.0
2.67,0,21.0
56.0,0,21.0
1774.0,0,21.0
49.9,0,21.0
1.0,0,21.0
36.91,0,21.0
0.89,0,21.0
60.0,0,21.0
225.0,0,21.0
31.9,0,21.0
10.29,0,21.0
1.79,0,21.0
11.5,0,21.0
30.0,0,21.0
835.0,0,21.0
70.05,0,21.0
35.0,0,21.0
232.5,0,21.0
110.0,0,21.0
0.0,0,21.0
0.99,0,21.0
5.74,0,21.0
214.76,0,21.0
2.29,0,21.0
64.99,0,21.0
1.75,0,21.0
1.0,0,21.0
12.99,0,21.0
165.0,0,21.0
24.24,0,21.0
0.99,0,21.0
8.44,0,21.0
37.45,0,21.0
124.5,0,21.0
8.91,0,21.0
0.76,0,21.0
16.65,0,21.0
30.0,0,21.0
28.27,0,21.0
183.77,0,21.0
30.35,0,21.0
0.77,0,21.0
0.77,0,21.0
15.4,0,21.0
4.98,0,21.0
18.94,0,21.0
17.92,0,21.0
15.6,0,21.0
1.99,0,21.0
165.0,0,21.0
227.0,0,21.0
18.8,0,21.0
108.39,0,21.0
10.65,0,21.0
23.38,0,21.0
12.18,0,21.0
0.89,0,21.0
1.0,0,21.0
21.19,0,21.0
29.57,0,21.0
569.92,0,21.0
9.99,0,21.0
293.72,0,21.0
12.0,0,21.0
2658.84,0,21.0
28.94,0,21.0
14.95,0,21.0
31.3,0,21.0
176.4,0,21.0
0.75,0,21.0
4.14,0,21.0
0.89,0,21.0
162.84,0,21.0
67.49,0,21.0
38.0,0,21.0
0.81,0,21.0
265.16,0,21.0
104.79,0,21.0
46.73,0,21.0
29.9,0,21.0
5.36,0,21.0
20.0,0,21.0
61.96,0,21.0
1.0,0,21.0
18.95,0,21.0
141.0,0,21.0
26.45,0,21.0
1.98,0,21.0
54.4,0,21.0
23.67,0,21.0
212.58,0,21.0
25.38,0,21.0
261.14,0,21.0
8.96,0,21.0
29.02,0,21.0
182.11,0,21.0
64.9,0,21.0
3.76,0,21.0
5.0,0,21.0
21.55,0,21.0
31.09,0,21.0
2.0,0,21.0
1.29,0,21.0
185.7,0,21.0
79.98,0,21.0
29.57,0,21.0
5.46,0,21.0
53.25,0,21.0
5.49,0,21.0
0.89,0,21.0
1.98,0,21.0
2268.0,0,21.0
1.98,0,21.0
4.82,0,21.0
14.68,0,21.0
0.89,0,21.0
1.72,0,21.0
178.23,0,21.0
118.0,0,21.0
1.0,0,21.0
2.0,0,21.0
51.04,0,21.0
417.36,0,21.0
34.0,0,21.0
0.42,0,21.0
2.99,0,21.0
11.72,0,21.0
105.05,0,21.0
89.99,0,21.0
38.34,0,21.0
45.6,0,21.0
7.5,0,21.0
18.23,0,21.0
8.96,0,21.0
42.8,0,21.0
10.0,0,21.0
279.5,0,21.0
12.94,0,21.0
1.98,0,21.0
38.75,0,21.0
261.87,0,21.0
120.94,0,21.0
24.95,0,21.0
1.98,0,21.0
5.84,0,21.0
6.2,0,21.0
95.99,0,21.0
3.99,0,21.0
17.3,0,21.0
6.48,0,21.0
3.69,0,21.0
4.65,0,21.0
61.63,0,21.0
